text	label	proposed_label	confidence	final_label
Htio sam biti strpljiv i do kraja izgurati naèeto , ali razoèaranost je bila evidentna na mom izrazu lica .	0	1	0.14154107397860546	0
Jason Momoa mislim da odgovara ulozi Aquaman ( i ne mogu èekati da vidi njegov solo film u 2018toj godini ) .	2	1	0.23506048036135882	2
Uloga labirinta nije izmijenila ni popravila status filma .	1			
Greg Tiernan ( Tomica i prijatelji ) i Conrad Vernon ( Monsters vs .	1			
Koštaju milione i milione , a zarade još mnogo više , što znaèi da su ovo filmovi pravljeni zarade i komercijale radi ( a koji nisu ) no to je tako oèito , ali moj problem je što se previše pitam kako je film nastajao i zbog èega je zapravo tu ?	0	2	0.19604289379432221	0
Nisam brutalan , ali sam brutalno iskren .	1			
Profesor Collingwood bio je opsjednut dokazati da može modificirati ljude , bez obzira na gubitak života .	0	1	0.12978600205483287	0
Eto toliko … mislim , ima sad hiljadu zašto i hiljadu zato , ali o tome nastavku .	1			
Trajanje Epizode : 44min	1			
Ali oèito je bolno da su oni na mnogo naèina fascinantniji od glavnih igraèa i prilika za dublje upoznavanje .	0			
Korporativna posrednica zadužena za „ politièke probleme “ ( igra je Kejt Mara ) je poslata na zabaèenu uber-tajnu lokaciju da istraži i proceni zastrašujuæu nezgodu .	1			
Pa idemo sada s tim .	1			
Tako dobiva “ PROMJENU ODOBRENJA ! ” .	1			
Trajanje filma : 01 : 39 : 00	1			
Meðutim , kada je Wuba bio odvojen od svoje skupine , bio je sam i pokušava pronaæi svoje ljudske roditelje .	1			
Sastoji se od 10 epizoda , Romulus je premijerno prikazan poèetkom studenog .	1			
Ako volite gledati serije s tim atributima ili ako samo želite vidjeti kako vještice zauzimaju središnje mjesto u amerièkoj vojsci , onda bi ovo sigurno bila zanimljiva opcija .	1			
Ben Whishaw , Keith David , Jim Broadbent , James D ’ Arcy , Götz Otto .	1			
Prva sezona sastojala se od samo 8 epizoda koje nisu bile preduge ( nijedna nije premašila trajanje od 1 sata ) .	1			
Kula Tmine ( 2017 )	1			
Trajanje filma : 02 : 14 : 00	1			
Bez ièega novog , bez buðenja ikakvih osjeæanja u nama osim možda razoèarenja , tog gorkog osjeæanja , ‘ Sutrozemlja ’ je sve , samo ne nešto što æe te žuriti da pogledate ponovo ili nekome preporuèite .	0	1	0.069295101580137	0
To je vrijeme kad veæini postaje jasno da Melancholia neæe proæi pored Zemlje .	1			
Moram priznati , na trenutak me sve podsjeæalo i na , takoðe jedan vrhunski film , ‘ Disctrict 9 ’ , no za razliku od ta dva filma , ovaj film je loše razraðen , a potencijal mu je bio ogroman .	0	1	0.10608867914121613	0
Reditelji filma su Bryon Howard ( Tangled , Bolt ) zatim Rich Moore ( Wreck-it Ralph ) i Jared Bush .	1	2	0.2950980204589963	1
Kad su u velikom dvoboju , prilièno je zastrašujuæe gledati ih .	0	1	0.11258428622332622	0
Da li je Koko i družina uspjeli riješiti nove sluèajeve misteriozne pljaèke koje su narušile ljetni odmor i idilu na Zelenom vrhu .	1			
Film je sniman na predivnim lokacijama , te je mnogo bolji od nedavnog pokušaja sliènom filma , Godzille .	2	1	0.2930779795204706	2
Brutalnost Frank Castlea kao Punishera bila je stvarno oèigledna i kao što sam veæ rekao gore .	0	1	0.1712676609960816	0
Trajanje filma : 01 : 46 : 00	1			
Radnja filma se odvija na malom selu , u nekoj nedoðiji , gdje se upoznajemo sa glavnom junjakinjom Ann i njenom psom koji ubrzo otkrivaju da nisu sami .	1			
Propustio sam skoro pola utakmice da bih poèeo s filmom jer me èekalo još obaveza poslije svega , pa èisto da ukombinujem sve i to na vrijeme .	1			
Datum izlaska : 28.06.2018 ( svjetska premijera )	1			
I dok se Hodgeu ponekad èini kao da je polupao , Hodge uglavnom dobro radi u ulozi .	2	1	0.2457208021986158	2
Godina : 2017	1			
Godina 2014	1			
U treæem nastavku , radnja filma se vrti oko njenog ustanka protiv Kapitola , oko posljedica nakon uništavanja ‘ Igara ’ i o njenom pokušaju da spasi Peetu .	1			
A akcija kod ‘ Povratnika ’ je živa i surova , realistièna i napeta i upotpunjuje èitavu prièu .	2			
Srbija 10.08.2017 .	1			
Žanr : Krimi | Mistarija | Drama | Recenzije Serija	1			
Ocjena : 8 / 10	1			
Htio sam istražiti ogromne lokacije Srednjeg svijeta .	1			
To je zbog ovih gore navedenih prednosti koje ga èine jako razoèaravajuæim .	0			
Jedna od najèudnijih najava i jedan od najnesigurnijih filmova .	0	1	0.1966664398442897	0
Godina 2015	1			
Ovo je druga ekranizacija prièe o ‘ Herkulu ’ , ove godine .	1			
Uzbuna na Zelenom Vrhu je svojevrstan prednastavak popularnog serijala djecijih detektivskih filmova o Koku ( Koko i duhovi , Zagonetni djeèak i Ljubav ili smrt ) , nastalo prema romanima Ivana Kušana .	1			
Trejler za Cloud Atlas je pre same premijere dugo mamio i jaèao nestrpljivo isèekivanje ovog filma i dovodio do površnog zakljuèa o radnji filma , a ponajviše inicijalnu vizuelnu impresiju .	2			
Glavne uloge : Eva Green , Samuel L . Jackson , Kim Dickens	1			
Vraæam se polako na svoj stari kolosijek .	1			
Trajanje Serije : 60 min	1			
Moja djevojka i ja takoðer smo voljeli završnu pjesmu od muškarca koji je odigrao na kraju kreditne scene , ali nažalost nisam mogao saznati koja pjesma je bila .	2			
Godina : ( 2017 – ) Trajanje : 60 min	1			
Tvoj izbor .	1			
I ova istraživanja su vrlo zanimljiva i odlièno se uklapaju u misteriju o ovom cerebralnom ubojstvu .	1			
Redatelj : Brian Yorkey	1			
Znaèi , još uvijek sam bio svjež po pitanju dogaðaja u tom filmu , pogotovo završetka .	1			
Sviða mi se Bill Camp ovdje kao gospodin Shaibel i takoðer Marielle Heller kao usvojiteljica .	2			
Svibanj 2015 .	1			
Dakle , ako vas zanima ova zadnja prilagodba s gore navedenim stilom pripovijedanja , možda æe vam se ovo svidjeti , posebno ako vam se sviða što kritièari kažu jer ovaj film ima dobru kritièku ocjenu .	1			
Datum izlaska : 29.01.2018 ( svjetska premijera )	1			
U njemu ima mnogo likova , ali nitko ne izgleda nepotrebno , Gerda , Kay , Snježna kraljica , Alfida , Rollan , ili Orm , lijepo se nadopunjuju i formiraju pristojnu prièu s glavom i petom .	1	2	0.18571932532770827	2
Napokon , ako ste ljubitelj znanstvene fantastike , drame , misterije onda æe te uživati u ovoj seriji .	2	1	0.18943384239069055	2
U komi je proveo deset dana , on se budi i odlazi kuæi , ali uskoro otkriva da je može vidjeti i æuti šta se dešava na telefonima drugih ljudi , i na kraju može manipulirati drugim elektriènim ureðajima .	1			
Lovci na oluje , avanturisti i obièni graðani Silverntona , dokumentuju na sve naèine najveæu oluju koja je zadesila Ameriku .	1			
I na imdb.com ima rezultat od 7,4 / 10 .	1			
Ovaj znanstveno fantastièni film producirao je debitant Adam Mason , a iza njega stoji ime velikog producenta Michaela Baya .	1			
odazvale su se pozivu kad su bile izabrane u vojska .	1			
Gardner je možda bio momak koji živi u New Yorku , koji ide na put s djevojkom u koju je zaljubljen .	1			
Godina 2016	1			
Žanr Akcija , Avantura , SF	1			
– a neki dijelovi su potpuno izostavljeni što filmu daje osjeæaj nepotpunosti .	0	1	0.14752410175433667	0
Freeform se oèito nadaju još više od THE PERFECTIONISTS i naruèio je prvu sezonu od deset epizoda , koja bi trebala biti održana negdje 2019 . godine .	1			
Posebni efekti ovih životinja / stvorenja su fantastièno izvedeni kao i stvarni život .	2	1	0.2579790622437233	2
Mislim , ne samo u svom umu , nego zauprave . ? ?	1			
bio je profesor na koledžu koji je prouèavao abnormalno ponašanje , a i uspješan autor novog romana .	2			
Ne postoji samo jedna vrsta obitelji .	2	1	0.190780165830346	1
To u ovoj verziji nije sluèaj , i iako smo po defaultu uvijek na strani slabih .	1			
Datum izlaska : 26 January 2017	1			
Kad se Wonder Woman ponovno pokazala , moja djevojka je bila vrlo ekstatièna i odmah se podsjetila zašto je toliko voljela taj film .	2	1	0.22981175867233078	2
"U svijetu gdje se životinje ponašaju kao ljudi ; mala zeèica policajac i cinièni lisac Nick , moraju se udružiti kako bi riješili neobjašnjivu misteriju ."	1	2	0.3981405652615879	1
Od mora lijepih animiranih filmova , ovakvi se odbacuju i stavljaju na marginu filmskog društva .	1			
To je veæe od svega što ste vidjeli prije ili zamislili .	2	1	0.21658980370168956	2
” Tracks ” je film o kojem ne trebam ništa više reæi , osim èinjenice da se film u jednom trenutku pretvara u romatinèni film , što mi je automatski zasmetalo jer se valjda nisam psihièki pripremio za to .	0	1	0.22536077458154005	0
itd . ) .	1			
Trajanje Epizode : 45 - 49 min	1			
Prièa se usredotoèila na èasnika Zvjezdane flote Michaela Burnhama ( Sonequa Martin-Green – TV serije Walking Dead itd . )	1			
Nekako sam se natjerao da je pogledam do kraja samo da vam mogu dati svoje mišljenje , i tako da neke bar spasim od popriliène dosade i velikih ocjena samo zbog velike reklame serije .	0	1	0.16501832315059323	0
Jonathan Millot i Cary Murnion su reditelji filma i ovo im je zajednièki debi .	1			
BamblBi	1			
Datum izlaska : 15.11.2017 Sezona 4 ( svjetska premijera )	1			
Završetak je takoðer imao iznenaðujuæi twist .	1			
Da stvar bude gora , sva tri vremenska slijeda u epizodi 10 završavaju se nastavcima , zadirkujuæi drugu sezonu koja može ili ne mora doæi .	1			
Konaèno , kao kompletna serija od 13 epizoda , mislim da nedostaje brz tempo koji je Daredevil imao i osjetio malo previše .	0	1	0.051319267197225904	0
Duduæi da Bier i DP Salvatore Totino ( Spider-Man : Homecoming ) usredotoèuju kameru prvenstveno na ono što filmski protagonisti mogu vidjeti .	1	2	0.19776516546396447	1
Kreator : Scott Buck	1			
Higareda je zaista dobra u ulozi .	1			
Ximi : Sve i ništa , pogledajte i sami ocijenite	1			
Žanr : Akcija , SF	1			
U jednom se trenutku pojavljuje duh iz prošlosti s namjerom da provede dugo planiranu osvetu .	1			
Titlovan Trailer :	1			
Tu je i nekoliko skokova u prošlost do nekoliko dana ili tjedana prije scene na poèetku epizode .	1			
Mislim da je film slijedio prièu koja je podsjeæala na knjige , ali nije pokušavano prilagoditi prièu .	1	2	0.3630098265253234	1
Žanr : Avantura , Komedija	1			
Joel i Ethan Coen donose svoju holivudsku težinu Netflixu .	1			
Trajanje filma : 01 : 34 : 00	1			
Datum izlaska : 2 July 2014 ( USA )	1			
Jean-Marc Vallee je reditelj filma , poznat po izvrsnom ” Dallas Buyers Club ” , zatim naslovima tipa ” Wild ” , ” The Young Victoria ” , ” Cafe de Flore ” i sl .	1			
Meðutim mislim da je bilo vrlo teško primijetiti to ako niste svjesni da biste ga trebali gledati ili ako ste proèitali pricæe o Davidu Halleru .	1			
Postavka iz 1990 - ih nije bila maksimalno poveæana jer je prikazana samo korištenjem pagera , telefonske govornice ili videoteke te 1 ili 2 pjesme iz tog razdoblja .	1			
Glavne uloge : Jared Leto , Gal Gadot , Henry Cavill , Amber Heard , Ben Affleck , Jason Momoa , Amy Adams , Jesse Eisenberg , Ezra Miller , Jeremy Irons , Willem Dafoe , Kiersey Clemons , J.K .	1	0	0.1745714607053979	1
Te scene borbe bile su potpuno nevjerojatne i intenzivne , a oni koji vole vidjeti velike robote u borbi protiv drugih robota i velikih èudovišta trebaju biti zadovoljni .	2			
unatoè nevoljkosti od Zhangove kæeri Suyin ( Li Bingbing – Transformers : Age of Extinction , The Forbidden Kingdom i sl . ) .	1			
Glavne uloge : Cillian Murphy , Chris Hemsworth , Ben Whishaw	1			
Sherlock Holmes i njegov pomoænik , Dr . Watson su smješteni ovoga puta u 1890te i pokušavaju otkriti misteriju ” Mladenke ” .	1			
Svibanj 2015 . b	1			
Davis Okoye ( Dwayne Johnson – Jumanji : Welcome to the Jungle , Central Intelligence itd . )	1			
Crtiæ æe se usredotoèiti na mladu djevojku pod nazivom Kit koja otkriva da je ona sljedeæa u redu da naslijedi Rocketov poznati raketni jetpack .	2	1	0.23761018991121774	1
Glavne uloge : Ethan Hawke , Sarah Snook , Noah Taylor	1			
Najmanje najboljeg .	0	1	0.04681070856794247	0
U kinima od :	1			
Tijekom finala postojala je još jedna scena koja se osjeæala poput filmova iz Star Warsa .	1			
Mislim da je bolje da mladi ne vide ovo jer bi to moglo biti zastrašujuæe za njih tijekom nekoliko brutalnih trenutaka koji hvataju ( i jedu ) ljude dinosauri .	0			
IMDB Ocjena Filma : 4.5 / 10	1			
mogao je riješiti mnoge sluèajeve uz pomoæ pristupa informacijama zabilježenim u bazi podataka tog “ èipa ” koji su svi povezani putem “ Eter ” .	1			
Meðutim , kad god je Liv pojela ljudski mozak , došlo je do nuspojava gdje bi neko vrijeme imala viziju života osobe .	0	1	0.20124865716827625	1
Ovih dana najavili su nastavak ovog filma iako je doživio fantastièan pad u oèima svih , kritièara i publike i na kino blagajnama tako da je to jedna veoma veoma loša odluka jer sumnjam da æe neko biti toliko radoznao da vidi koliko æe nastavak biti loš .	0			
Tu je i neka akcija u ovoj seriji , i napeta je i uzbudljiva .	2			
Jack Ryan ( John Krasinski ) bio je bivši marinac koji je sada radio kao analitièar u CIA-i u Teror Finance Arms Division ( T-FAD ) .	1			
U pogledu pravca ova serija je odlièna .	2	1	0.18278660965641258	2
Ocjena na IMDb.com mu je solidnih 7,2 / 10 a na Tomatoesima 83% .	1	2	0.3403784809146495	1
Redatelj : Colin Trevorrow	1			
Kreator : Louis Leterrier	1			
Trajanje filma : 01 : 40 : 00	1			
Mackenzie Davis i Diego Luna savršeno su prikazali svoje uloge i pokazali svoju sposobnost djelovanja .	2	1	0.2146103480651597	2
Snow Queen : Mirror lands	1			
U sezoni 2 tu je nova britanska porodica u inostranstvu , ovaj put u Njemaèkoj , a njihova odrasla kèi Alice ( Abigail Hardingham ) vraæa se nakon 11 godina nakon sto je oteta i koju su držali u podrumu .	1	2	0.32456647978740716	1
Žanr : Krimi , Drama	1			
Dobri zvuèni efekti bili su zapravo stvar koja je zastrašujuæe trenutke uèinila uspješnim u zastrašivanju .	2			
Ne želim reæi da je napravio loš posao , no nažalost , treæi nastavak ‘ Hobita ’ , ujedno i zadnji , koji je trebao biti samim time i najbolji , uraðen je najslabije , nekako jedva , i razvukao se na dva sata samo eto da postoji i da se broji da se zaokružila èitava prièa , ali je zaokružena na jedan grub , nedomišljat i tupav naèin da se filmu nisam mogao u potpunosti prepustiti jer se jasno vidio nedostatak onoga što ‘ Gospodare prstenova ’ danas èini kultnim filmova avanture i fantazije .	0	1	2,56E-26	0
Lingvistkinja Louise Banks angažovana je od strane vojske kako bi stupila u kontakt sa vanzemaljcima i dešifrovala njihove poruke .	1			
IMDB Ocjena Serije : 6.5 / 10	1			
Titlovan Trailer Filma :	1			
Zemlja : USA	1			
Isto tako je s Romulom .	1			
J Blakeson je reditelj filma , koji iza sebe ima jedan film , daleko bolje ocijenjen nego ovaj , a koji nosi naziv ” The Disapperance of Alice Creed ” .	1			
Da li je to dobro ?	1			
Poèeo sam gledati ovaj tjedan , ali iako je bilo samo 13 epizoda , mogao sam završiti tek sinoæ .	1			
Srbija 08.03.2019 .	1			
Datum izlaska : 11 .	1			
Tako da sam mišljenja da ako ste otac , majka , neki stariji èlan šire porodice ili stariji brat , sestra , onda mlaðeg vašeg èlana pod ruku i priuštite sebi iskustvo koje æete vjerovatno svi dugo pamtiti	2			
Kao što neki od vas možda znaju , pregledao sam prethodne tri sezone ove serije prije ( nudge nudge , wink wink ) i iskreno sam ih sve volio .	2			
Meðutim , budite upozoreni da ako želite da vam filmovi budu vrlo logièni .	1			
Vratio se u punu snagu .	2	1	0.14244173685774464	2
Loša sreæa Carnahan .	0	1	0.03069589646148836	0
I na imdb.com to ( kao što to piše ) ima rezultat od 8,5 / 10 .	1			
Intenzitet se više osjeæao sa psihološkog stajališta , a ne zastrašujuæeg nevidljivog dijela èovjeka .	1			
Bilo je toliko ozbiljno da je jedino vrijeme kad se moglo smijati zbog neèega smiješnog bila u posljednjoj epizodi .	1			
Adam David Thompson , Shayna Ryan , Marisa Brown , Diana Silvers	1			
Sve odgovore pronaðite u ovoj izvornoj prièi o Black Pantheru	1			
On je nevjerojatno pametan , ima brzo razmišljanje , èovjek koji uvijek pokušava biti korak ispred svih .	2	1	0.19010172868595862	2
Datum izlaska : 26.10.2018 ( svjetska premijera )	1			
Godina 2014	1			
Sve u svemu , apsolutno sam mrzio Kin .	0	1	0.056334075653082814	0
Za razliku od Rohra , Decourcy je ravno kao strelica , želi raditi stvari po knjizi … ali poèinje pokazivati pukotine što više radi s Rohrom .	1			
